usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
612850,99999,2019-09-28,12.85,-11.233,132.0,240.0,2.1,23.5,1013.9,OVC,95.0,9.0,6.0,240.0,,KENIEBA,ML,612850-99999,2019,6,1.0
060960,99999,2019-09-28,55.183,8.567,9.0,280.0,5.7,14.4,1010.4,OVC,,,,,,ROEMOE/JUVRE,DA,060960-99999,2019,6,1.0
948660,99999,2019-09-28,-37.673,144.843,132.0,10.0,4.6,13.0,,,,,,,,MELBOURNE INTL,AS,948660-99999,2019,6,1.0
948660,99999,2019-09-28,-37.666,144.832,119.0,10.0,4.6,13.2,1033.6,,,,,,,MELBOURNE INTL,AS,948660-99999,2019,6,1.0
727910,94224,2019-09-28,46.15,-123.883,7.0,290.0,4.1,17.8,1020.3,BKN,,,,,,ASTORIA REGIONAL AIRPORT,US,727910-94224,2019,6,1.0
021730,99999,2019-09-28,65.669,21.062,43.0,29.0,3.2,12.0,,OVC,,,1.0,9999.0,,ALVSBYN,SW,021730-99999,2019,6,1.0
023250,99999,2019-09-28,62.5,14.15,803.0,330.0,5.0,4.5,1006.6,,,,1.0,0.0,,KLOVSJOHOJDEN,SW,023250-99999,2019,6,1.0
601350,99999,2019-09-28,34.051,-6.752,84.0,50.0,1.5,17.0,,,,,,,,SALE,MO,601350-99999,2019,6,1.0
998486,99999,2019-09-28,29.178,-89.258,10.0,330.0,1.0,31.7,1017.5,,,,,,,PILOT TOWN,US,998486-99999,2019,6,1.0
081600,99999,2019-09-28,41.667,-1.0,258.0,100.0,4.1,26.5,1012.3,,,,6.0,0.0,,ZARAGOZA AB,SP,081600-99999,2019,6,1.0
601350,99999,2019-09-28,34.05,-6.76,75.0,40.0,1.5,17.1,1017.4,FEW,,,6.0,9999.0,,SALE,MO,601350-99999,2019,6,1.0
